ID,credit_scores,scaled_credit_scores
5009025,0.0947713986276445,6.05465655169916
5009027,0.10352277469866344,6.621934318662069
5112862,0.10352277469866344,6.621934318662069
5009028,0.02067880952811961,1.251860036980874
5009029,0.07324853403218862,4.659511094884884
5009031,0.160915146564236,10.342196856621552
5009032,0.160915146564236,10.342196856621552
5009033,0.2726738992738799,17.58657250237129
5009034,0.1620497120627134,10.415741151510307
5009035,0.2726738992738799,17.58657250237129
5009036,0.1094799875586444,7.008090093606299
5009037,0.1620497120627134,10.415741151510307
5009038,0.06875233769883006,4.368060676674541
5009039,0.12062195433024481,7.730329656673376
5009040,0.09405706035355865,6.008352037107277
5009042,0.1699117001953297,10.925367413205194
5009043,0.06275286314616946,3.9791654332790833
5009044,0.05829436514981401,3.6901586797289943
5009045,0.06977838972791961,4.43457096021466
5009046,0.05829436514981401,3.6901586797289943
5009047,0.05829436514981401,3.6901586797289943
5009050,0.04304687727986396,2.7017928729728227
5009051,0.029660877973450406,1.834091641362377
5009052,0.04304687727986396,2.7017928729728227
5009053,0.022635351391700254,1.3786861144268001
5009055,0.022635351391700254,1.3786861144268001
5009056,0.13971178001881857,8.96776175883013
5009057,0.16627667399550472,10.689739378396231
5009058,0.1220464398296589,7.822667015577962
5009060,0.1728976157393619,11.118919088783136
5009062,0.11167718026196316,7.150515531641524
5009063,0.05586866100264887,3.5329207755697354
5009064,0.05586866100264887,3.5329207755697354
5009065,0.15775986773447054,10.137666790244655
5009066,0.05586866100264887,3.5329207755697354
5009067,0.11167718026196316,7.150515531641524
5009068,0.08243355497933502,5.254898395135835
5009069,0.15775986773447054,10.137666790244655
5009070,0.11167718026196316,7.150515531641524
5009071,0.21414696190982996,13.79276566952305
5009072,0.10352277469866344,6.621934318662069
5009074,0.17768337123789807,11.429139181075886
5009075,0.10328678894434973,6.606637356143744
5009078,0.08318475374282522,5.30359226380744
5009079,0.08503937298612696,5.423811558963859
5009080,0.09652339756423256,6.168223839449525
5009081,0.08949787098248241,5.7128183125139484
5009083,0.04384034291130101,2.7532265455644995
5009084,0.04384034291130101,2.7532265455644995
5009088,0.024134067901768974,1.4758352425459438
5009089,0.031159594483519126,1.9312407694815206
5009090,0.11234850673475824,7.194031954578876
5009092,0.5210748588202236,33.68830787511329
5009094,0.5210748588202236,33.68830787511329
5009095,0.29500850590642647,19.03433633673143
5009096,0.23039456991760915,14.845960814417388
5009097,0.23039456991760915,14.845960814417388
5009098,0.11977038270644264,7.675129463556408
5009099,0.13899941600245047,8.92158521868483
5009100,0.12324537268827944,7.90038370256037
5009103,0.05180002540180859,3.269185507024507
5009104,0.05180002540180859,3.269185507024507
5009105,0.07138398802797197,4.538648331693349
5009106,0.04481909405128581,2.816670712127248
5112876,0.07138398802797197,4.538648331693349
5009108,0.13297253354136013,8.530913352165765
5009109,0.24359672075252664,15.70174470302675
5009110,0.07396940471940605,4.706239050625234
5009116,0.10887036347562697,6.968573315251159
5009117,0.06386364654072041,4.051168135314373
5009118,0.10887036347562697,6.968573315251159
5009120,0.10887036347562697,6.968573315251159
5009122,0.06386364654072041,4.051168135314373
5009123,0.10887036347562697,6.968573315251159
5009124,0.06035786949178823,3.8239182308823145
5009125,0.04887384491368263,3.079505950396648
5009126,0.06386364654072041,4.051168135314373
5009127,0.06386364654072041,4.051168135314373
5009128,0.04887384491368263,3.079505950396648
5009129,0.06386364654072041,4.051168135314373
5009130,0.10887036347562697,6.968573315251159
5009131,0.04887384491368263,3.079505950396648
5009133,0.2446308543362129,15.768778845467226
5009134,0.14443596662638908,9.273990860140668
5009135,0.2738744796188409,17.66439598197291
5009136,0.2446308543362129,15.768778845467226
5009137,0.2446308543362129,15.768778845467226
5009138,0.2446308543362129,15.768778845467226
5009139,0.2446308543362129,15.768778845467226
5009140,0.2446308543362129,15.768778845467226
5009141,0.04190248513942349,2.6276115999146548
5009142,0.04190248513942349,2.6276115999146548
5009143,0.02560230780629484,1.5710088298362328
5009144,0.02560230780629484,1.5710088298362328
5009145,0.27060228093168265,17.4522869891418
5009146,0.1074083692164471,6.873804580376806
5009147,0.06668071935663276,4.233775163445048
5009149,0.27060228093168265,17.4522869891418
5009150,0.06668071935663276,4.233775163445048
5009151,0.18280091301706491,11.760866174552826
5009152,0.18280091301706491,11.760866174552826
5009153,0.019607001301829366,1.1823837657878324
5009154,0.020284340482667695,1.2262899417839597
5009155,0.18280091301706491,11.760866174552826
5009156,0.18280091301706491,11.760866174552826
5009157,0.020284340482667695,1.2262899417839597
5009158,0.07217672580589837,4.590034823691843
5009159,0.020284340482667695,1.2262899417839597
5009160,0.019607001301829366,1.1823837657878324
5009161,0.019607001301829366,1.1823837657878324
5009162,0.18280091301706491,11.760866174552826
5009163,0.006067913408339454,0.3047590945812103
5009164,0.018705830918187227,1.1239685041493166
5009165,0.006067913408339454,0.3047590945812103
5009166,0.05703960547266093,3.6088232118032484
5009168,0.16766379268382747,10.77965456266423
5009170,0.07102472960874134,4.515360643886321
5009177,0.02911002762430437,1.7983846675723776
5009178,0.04188445203320926,2.6264426660073927
5009179,0.05835365290693251,3.694001804078066
5009180,0.02911002762430437,1.7983846675723776
5009181,0.05835365290693251,3.694001804078066
5009182,0.1525086392443758,9.797274016868377
5009183,0.02911002762430437,1.7983846675723776
5009186,0.3039219787710192,19.612121469203963
5009187,0.1407280670557836,9.033639060438968
5009188,0.1407280670557836,9.033639060438968
5009189,0.1407280670557836,9.033639060438968
5009190,0.1407280670557836,9.033639060438968
5009191,0.3039219787710192,19.612121469203963
5009192,0.07785562585722199,4.958149930822111
5009193,0.3039219787710192,19.612121469203963
5009195,0.1274163925952192,8.170755680585891
5009196,0.1274163925952192,8.170755680585891
5009198,0.15398128657190535,9.892733300151992
5009201,0.07966838126821803,5.075655547453671
5009202,0.15398128657190535,9.892733300151992
5009203,0.15398128657190535,9.892733300151992
5009204,0.1274163925952192,8.170755680585891
5009205,0.07966838126821803,5.075655547453671
5009206,0.15398128657190535,9.892733300151992
5009207,0.1274163925952192,8.170755680585891
5009208,0.1832249118545335,11.788350436657682
5009209,0.1274163925952192,8.170755680585891
5009210,0.15398128657190535,9.892733300151992
5009213,0.3039219787710192,19.612121469203963
5009215,0.10000041719596929,6.393609643507212
5009216,0.07785562585722199,4.958149930822111
5009217,0.10000041719596929,6.393609643507212
5009220,0.08620335846459401,5.499262902574689
5009222,0.19682754567576055,12.670094253435671
5009223,0.015540250457737326,0.9187706700975626
5009224,0.08620335846459401,5.499262902574689
5009225,0.08620335846459401,5.499262902574689
5009226,0.033633633960525,2.091611844670678
5009227,0.08620335846459401,5.499262902574689
5009232,0.015540250457737326,0.9187706700975626
5009233,0.033633633960525,2.091611844670678
5009234,0.033633633960525,2.091611844670678
5009236,0.19682754567576055,12.670094253435671
5009238,0.05330242230059512,3.3665732036472154
5009239,0.05330242230059512,3.3665732036472154
5009240,0.03506526053083303,2.1844120988636795
5009241,0.009060430004255937,0.49873866057800015
5009242,0.1111079404608395,7.113616525059324
5009243,0.1111079404608395,7.113616525059324
5009244,0.13327566837998295,8.550563022451572
5009246,0.02864776497915654,1.768420086121212
5009247,0.08121748948322555,5.176071144025222
5009248,0.02864776497915654,1.768420086121212
5009249,0.08893273384477862,5.676185246936287
5009250,0.08893273384477862,5.676185246936287
5009251,0.06326491500663423,4.0123574288711366
5009252,0.06326491500663423,4.0123574288711366
5009253,0.02577605990195153,1.5822717100997907
5009255,0.10159328286417968,6.496861666046458
5009257,0.07598246445447088,4.836728704138381
5009258,0.05381473653532742,3.399782206746132
5009260,0.07969248435627298,5.07721794699607
5009261,0.07969248435627298,5.07721794699607
5009262,0.07969248435627298,5.07721794699607
5009263,0.10491304508184063,6.712053800677609
5009264,0.13032036913904388,8.358995943114312
5009265,0.14898069385113122,9.568587125983358
5009266,0.11981037593086985,7.677721886377984
5009267,0.10692126784988622,6.842229914488283
5009268,0.14898069385113122,9.568587125983358
5009269,0.11981037593086985,7.677721886377984
5009270,0.06414539965166821,4.069431808857397
5009271,0.04602102951860487,2.894582032861393
5009272,0.016777404235976734,0.998964896355704
5009274,0.016777404235976734,0.998964896355704
5009275,0.016777404235976734,0.998964896355704
5009276,0.04602102951860487,2.894582032861393
5009277,0.016777404235976734,0.998964896355704
5009278,0.03887506107277602,2.4313692775369367
5009279,0.14949924828394254,9.60220062839792
5009280,0.03887506107277602,2.4313692775369367
5009281,0.03887506107277602,2.4313692775369367
5009284,0.03887506107277602,2.4313692775369367
5009285,0.03887506107277602,2.4313692775369367
5009286,0.03887506107277602,2.4313692775369367
5009287,0.03761069386367977,2.349411034493025
5009289,0.026126669285574167,1.6049987540073591
5009290,0.026126669285574167,1.6049987540073591
5009291,0.14949924828394254,9.60220062839792
5009292,0.026126669285574167,1.6049987540073591
5009293,0.14949924828394254,9.60220062839792
5009294,0.03887506107277602,2.4313692775369367
5009295,0.0050273230802357904,0.23730641595565155
5009296,0.19789652482768705,12.739387139641641
5009297,0.049257484646722305,3.104374072770877
5009299,0.049257484646722305,3.104374072770877
5009300,0.1050660039060366,6.721968828842666
5009301,0.07582237862340846,4.826351692336977
5009302,0.10930095403945739,6.9964848632800365
5009303,0.13586584801614354,8.718462482846135
5009304,0.06240668190177974,3.9567254282229443
5009305,0.13586584801614354,8.718462482846135
5009306,0.024378267622282124,1.491664647090038
5009307,0.17559406868661287,11.293707349991864
5009308,0.17559406868661287,11.293707349991864
5009309,0.17559406868661287,11.293707349991864
5009310,0.06496988147544636,4.122875999130883
5009311,0.024378267622282124,1.491664647090038
5009312,0.17559406868661287,11.293707349991864
5009313,0.06496988147544636,4.122875999130883
5009314,0.17559406868661287,11.293707349991864
5009315,0.17559406868661287,11.293707349991864
5009316,0.024378267622282124,1.491664647090038
5009317,0.024378267622282124,1.491664647090038
5009318,0.035862292200387724,2.236076927575704
5009319,0.024378267622282124,1.491664647090038
5009325,0.012747975318086843,0.7377710657939004
5009327,0.012747975318086843,0.7377710657939004
5009328,0.23881432823188403,15.39174260417575
5009329,0.03489276665683415,2.1732307784790015
5009330,0.03489276665683415,2.1732307784790015
5009331,0.012747975318086843,0.7377710657939004
5009332,0.23881432823188403,15.39174260417575
5009333,0.03489276665683415,2.1732307784790015
5009335,0.09628436625477121,6.152729459324038
5009336,0.09628436625477121,6.152729459324038
5009337,0.09628436625477121,6.152729459324038
5009338,0.07777906296054171,4.9531870051395055
5009339,0.05976898085284564,3.785745556164853
5009340,0.16764575957761324,10.77848562875697
5009341,0.030688537188784837,1.9007061052070204
5009342,0.16764575957761324,10.77848562875697
5009343,0.16764575957761324,10.77848562875697
5009344,0.030688537188784837,1.9007061052070204
5009345,0.0570215723664467,3.6076542778959864
5009346,0.030688537188784837,1.9007061052070204
5009349,0.16424841719980587,10.558264627847953
5009354,0.13511893692614294,8.670046547818671
5009355,0.08121748948322555,5.176071144025222
5009358,0.011713575039314028,0.6707196357643678
5009359,0.40460009758653803,26.138233244108427
5009360,0.40460009758653803,26.138233244108427
5009361,0.21909456327606025,14.113476861920816
5009362,0.04787522438121461,3.0147738190033038
5009363,0.04787522438121461,3.0147738190033038
5009364,0.04787522438121461,3.0147738190033038
5009365,0.04787522438121461,3.0147738190033038
5009366,0.04787522438121461,3.0147738190033038
5009367,0.21909456327606025,14.113476861920816
5009368,0.017864958847506385,1.0694618726565888
5009369,0.017864958847506385,1.0694618726565888
5009370,0.04386978937408348,2.755135310942268
5009371,0.017864958847506385,1.0694618726565888
5009372,0.05535381395218908,3.499547591427934
5009373,0.04386978937408348,2.755135310942268
5009378,0.06972617652949463,4.431186419730039
5009379,0.06326491500663423,4.0123574288711366
5009380,0.02577605990195153,1.5822717100997907
5009381,0.08893273384477862,5.676185246936287
5009382,0.06326491500663423,4.0123574288711366
5009383,0.2462008080218847,15.870545677770595
5009384,0.09310633237086408,5.946724375053287
5009386,0.09310633237086408,5.946724375053287
5009387,0.09310633237086408,5.946724375053287
5009389,0.03717210882377986,2.320981272128946
5009391,0.03717210882377986,2.320981272128946
5009392,0.03717210882377986,2.320981272128946
5009393,0.03717210882377986,2.320981272128946
5009394,0.17819829261916442,11.462517183455827
5009395,0.03717210882377986,2.320981272128946
5009396,0.11832376763294716,7.581357631345356
5009397,0.11832376763294716,7.581357631345356
5009398,0.10683974305484156,6.83694535085969
5009399,0.11129824105119701,7.12595210440978
5009400,0.11832376763294716,7.581357631345356
5009401,0.17374274390517747,11.173701606962073
5009402,0.02671279548083659,1.6429923628419774
5009403,0.02671279548083659,1.6429923628419774
5009404,0.20700290011568456,13.329676506317204
5009405,0.0665704639737198,4.226628238560671
5009406,0.06115948410763597,3.8758801332794524
5009408,0.03732683869109166,2.331011102054982
5009410,0.03732683869109166,2.331011102054982
5112901,0.0665704639737198,4.226628238560671
5009415,0.12758400078704568,8.181620303476329
5009416,0.09009514568236299,5.751534584704985
5009417,0.09393224828979663,6.0002615255984155
5009418,0.09393224828979663,6.0002615255984155
5009419,0.09393224828979663,6.0002615255984155
5009420,0.11609997620894008,7.4372080229906645
5009421,0.11609997620894008,7.4372080229906645
5009423,0.06290105506050425,3.9887714629552837
5009424,0.11232174281468199,7.192297075778923
5009425,0.11232174281468199,7.192297075778923
5009426,0.03182318825894137,1.9742559469847067
5009427,0.009651766452013558,0.5370700060584674
5009428,0.14787940635523178,9.497199962823169
5009429,0.14787940635523178,9.497199962823169
5009431,0.12205838818312355,7.823441526376869
5009435,0.08121748948322555,5.176071144025222
5090746,0.02864776497915654,1.768420086121212
5009436,0.04369018819521686,2.74349328403535
5009437,0.05517421277332246,3.487905564521016
5009438,0.05517421277332246,3.487905564521016
5009439,0.04186097661680832,2.6249209531148856
5009440,0.05517421277332246,3.487905564521016
5009441,0.13977470049158147,8.971840361440226
5009442,0.057817185046506125,3.6592271255086177
5009443,0.13977470049158147,8.971840361440226
5009444,0.057817185046506125,3.6592271255086177
5009445,0.1557926034748709,10.010145670462439
5009447,0.09189840218299805,5.868424467237767
5009448,0.06589357165642096,4.1827510289520875
5009450,0.04649910187895123,2.9255714245665527
5009451,0.07969248435627298,5.07721794699607
5009452,0.07969248435627298,5.07721794699607
5009453,0.10491304508184063,6.712053800677609
5009454,0.10491304508184063,6.712053800677609
5009455,0.04649910187895123,2.9255714245665527
5009456,0.07969248435627298,5.07721794699607
5009457,0.10491304508184063,6.712053800677609
5009458,0.07969248435627298,5.07721794699607
5009459,0.16766379268382747,10.77965456266423
5009460,0.006067913408339454,0.3047590945812103
5009465,0.018705830918187227,1.1239685041493166
5009466,0.006067913408339454,0.3047590945812103
5009468,0.006067913408339454,0.3047590945812103
5009469,0.006067913408339454,0.3047590945812103
5009470,0.05703960547266093,3.6088232118032484
5009471,0.16766379268382747,10.77965456266423
5009472,0.006067913408339454,0.3047590945812103
5009473,0.0566221488680745,3.5817630273783165
5009481,0.0566221488680745,3.5817630273783165
5009482,0.0566221488680745,3.5817630273783165
5009484,0.022783543306035048,1.388292144103001
5009485,0.022783543306035048,1.388292144103001
5009487,0.04190248513942349,2.6276115999146548
5009488,0.03426756788414065,2.132704424588667
5009489,0.04190248513942349,2.6276115999146548
5009490,0.04071092216180772,2.5503726400468443
5009492,0.029226897583702116,1.8059603595611782
5009493,0.10844627297683868,6.941083111517428
5009494,0.05587654847276967,3.5334320536134176
5009495,0.10844627297683868,6.941083111517428
5009497,0.04443395862263533,2.791705636444275
5009498,0.05587654847276967,3.5334320536134176
5009499,0.2190704601880052,14.111914462378408
5009500,0.05587654847276967,3.5334320536134176
5009501,0.05587654847276967,3.5334320536134176
5009502,0.2190704601880052,14.111914462378408
5009503,0.10844627297683868,6.941083111517428
5009507,0.25851061777130696,16.668486633538187
5009508,0.09531670605607141,6.090004224773195
5009509,0.09531670605607141,6.090004224773195
5009510,0.03244426485750977,2.014515095156336
5009512,0.05703960547266093,3.6088232118032484
5009513,0.018705830918187227,1.1239685041493166
5009515,0.018705830918187227,1.1239685041493166
5009516,0.16766379268382747,10.77965456266423
5009517,0.16766379268382747,10.77965456266423
5009518,0.02563730658244745,1.5732775047761698
5009519,0.05488093186507559,3.468894641281859
5009521,0.02563730658244745,1.5732775047761698
5009523,0.1282535395499862,8.225020844288853
5009525,0.1282535395499862,8.225020844288853
5009526,0.02753727730461479,1.6964365531154675
5009527,0.0801070018086838,5.1040876110194775
5009529,0.02753727730461479,1.6964365531154675
5009530,0.01914666230269213,1.1525438780539135
5009531,0.01914666230269213,1.1525438780539135
5009533,0.0801070018086838,5.1040876110194775
5009534,0.1907311890198503,12.27491896188046
5009535,0.02753727730461479,1.6964365531154675
5009536,0.14342636704443332,9.20854704973522
5009537,0.11038124247515863,7.066510834796662
5009540,0.017083868111275283,1.0188303599608943
5009541,0.05781151797108962,3.658859776892652
5009543,0.030304052052407007,1.8757831824775157
5009545,0.12360142641629035,7.923463657313283
5009546,0.07103170191222134,4.515812599409273
5009548,0.07103170191222134,4.515812599409273
5009551,0.07103170191222134,4.515812599409273
5009553,0.12360142641629035,7.923463657313283
5009554,0.07103170191222134,4.515812599409273
5009555,0.12360142641629035,7.923463657313283
5009556,0.07103170191222134,4.515812599409273
5009557,0.07103170191222134,4.515812599409273
5009558,0.07103170191222134,4.515812599409273
5009559,0.23422561362745686,15.094295008174264
5009560,0.12360142641629035,7.923463657313283
5009561,0.030304052052407007,1.8757831824775157
5009562,0.09268092256825457,5.919148652000128
5009563,0.16826649242773262,10.818722494621111
5009564,0.09268092256825457,5.919148652000128
5009565,0.00858278730008695,0.46777711985248993
5009566,0.00858278730008695,0.46777711985248993
5009567,0.05488093186507559,3.468894641281859
5009568,0.11920697451125348,7.638608470713473
5009569,0.05488093186507559,3.468894641281859
5009570,0.00858278730008695,0.46777711985248993
5009571,0.02563730658244745,1.5732775047761698
5009572,0.02563730658244745,1.5732775047761698
5009573,0.02563730658244745,1.5732775047761698
5009574,0.02563730658244745,1.5732775047761698
5009575,0.05345446543366032,3.37642887529329
5009576,0.14675183979754367,9.424109350129058
5009577,0.17670455636115467,11.365690882997614
5009578,0.016945180358904022,1.0098404048004925
5009579,0.17670455636115467,11.365690882997614
5009580,0.016945180358904022,1.0098404048004925
5009581,0.06608036914998816,4.194859532136632
5009582,0.14788695786241224,9.497689463228106
5009583,0.09207843860309795,5.880094707156319
5009584,0.14788695786241224,9.497689463228106
5009585,0.1447299387334513,9.293046587958822
5009586,0.09224269731304546,5.890742211437596
5009590,0.08620335846459401,5.499262902574689
5009591,0.08620335846459401,5.499262902574689
5009592,0.054662625547274635,3.45474368725234
5090748,0.08831437804452369,5.636102465130255
5009593,0.040246008508030506,2.520236216105621
5009594,0.1423339124761058,9.137732450636737
5009595,0.1423339124761058,9.137732450636737
5009597,0.03170972526493928,1.9669010997757537
5009599,0.040246008508030506,2.520236216105621
5009600,0.1423339124761058,9.137732450636737
5009602,0.15334205419846703,9.851297266500628
5009603,0.02676536480618609,1.6463999880260631
5009605,0.05098319778183624,3.2162374741104576
5009606,0.05098319778183624,3.2162374741104576
5009607,0.15858152048388502,10.190927595531075
5009608,0.15858152048388502,10.190927595531075
5009609,0.02758131592506241,1.6992912047799507
5009610,0.01609729134695681,0.9548789242942847
5009611,0.01609729134695681,0.9548789242942847
5009612,0.01609729134695681,0.9548789242942847
5009613,0.15858152048388502,10.190927595531075
5009614,0.02758131592506241,1.6992912047799507
5009617,0.02560230780629484,1.5710088298362328
5009618,0.0412769394936745,2.587062761174996
5009620,0.08893273384477862,5.676185246936287
5009622,0.02577605990195153,1.5822717100997907
5009623,0.08893273384477862,5.676185246936287
5009624,0.051780890428528625,3.26794514838547
5009625,0.0243884653503168,1.4923256796340245
5009627,0.11153323867231565,7.141185014602184
5009628,0.2221574258834822,14.312016365463165
5009629,0.2221574258834822,14.312016365463165
5009631,0.03949917320373064,2.4718251936247917
